product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price
9NH88HNTGNDZ,Ravenlok,Cococucumber,Cococucumber,"Embark on an enchanting journey in Ravenlok, an action-packed fairytale adventure about a young heroine destined to fulfill a perilous prophecy.",Unknown,2023-05-04 00:00:00+00:00,,2,3,5133,5.0,5.0,4.3,0.0,0.0,0.0,False,12.49
9N8C03GW2TRB,Loot River,straka.studio s.r.o.,straka.studio s.r.o.,"Explore procedurally generated labyrinths in this challenging, dungeon crawling roguelike that combines tense combat with spatial block-shifting. Slide blocks of ancient ruins, fight brutal bestial abominations, loot, level-up, strategize, cast powerful spells, die and wake up anew.",Unknown,2022-05-03 00:00:00+00:00,,0,0,874,0.0,0.0,2.8,0.0,0.0,0.0,False,24.99
9P0617LN3SF9,7 Days to Die (Game Preview),The Fun Pimps Entertainment LLC.,The Fun Pimps Entertainment LLC.,"
This game is a work in progress. It may or may not change over time or release as a final product. Purchase only if you are comfortable with the current state of the unfinished game.

7 Days to Die is an open-world game that is a unique combination of first-person shooter, survival horror, tower defense, and role-playing games. Play the definitive zombie survival sandbox RPG that came first. Navezgane awaits!",Unknown,,,1,4,1398,5.0,5.0,4.1,0.0,0.0,0.0,False,44.49
9N8WRDC25K6J,Pikuniku,Devolver Digital,Sectordub,"Pikuniku is an absurdly wonderful puzzle-exploration game that takes place in a strange but playful world where not everything is as happy as it seems. Help peculiar characters overcome struggles, uncover a deep state conspiracy, and start a fun little revolution in this delightful dystopian adventure!",Unknown,2020-03-12 00:00:00+00:00,,1,2,2141,5.0,3.0,4.4,0.0,0.0,0.0,False,12.99
9P4LT0VXV12M,Amnesia: Collection,Frictional Games,Frictional Games,"The collection contains three Amnesia titles: The Dark Descent, A Machine For Pigs, and Justine. Experience the horror that kickstarted the Let's Play revolution; be immersed in three living nightmares that will chill you to the core.",Unknown,2022-10-20 00:00:00+00:00,,0,0,214,0.0,0.0,3.8,0.0,0.0,0.0,False,29.99
9PMM21KVRD72,Amnesia: Rebirth,Frictional Games,Frictional Games,"A first-person horror adventure. Uncover your past and survive the Algerian desert. Fear is your enemy; stay calm to not succumb to an illness threatening you and your loved one. Avoid darkness, hide from monsters and solve puzzles. Adventure Mode available for a less scary experience.",Unknown,2022-10-20 00:00:00+00:00,,0,1,1370,0.0,5.0,3.6,0.0,0.0,0.0,False,29.99
9NNZJ389GSW2,RESEARCH and DESTROY,"Spike Chunsoft Co., Ltd.",Implausible Industries,RESEARCH and DESTROY is a TURN-BASED ACTION GAME with simultaneous local or online co-op. Take control of three brilliant scientists as you RESEARCH and develop strange new weapons and gadgets to DESTROY the Supernatural hordes that have all but crushed humanity!,Unknown,2022-04-26 00:00:00+00:00,,0,0,958,0.0,0.0,3.1,0.0,0.0,0.0,False,19.99
BXLL06QN8HVP,Back 4 Blood,Warner Bros. Games,Turtle Rock Studios,"Back 4 Blood is a thrilling cooperative first-person shooter from the creators of the critically acclaimed Left 4 Dead franchise. Experience the intense 4 player co-op narrative campaign, competitive multiplayer as human or Ridden, and frenetic gameplay that keeps you in the action.",Unknown,2021-10-12 00:00:00+00:00,,7,55,22382,4.0,4.1,3.1,0.0,0.0,0.0,False,59.99
9P825CZVX852,HOT WHEELS UNLEASHED™ - Game Of The Year Edition,Milestone S.r.l.,Milestone S.r.l.,"Collect the best vehicles in the Hot Wheels™ universe, build spectacular tracks and dive into breathtaking races.",Unknown,2022-09-29 04:00:00+00:00,,0,2,276,0.0,1.5,3.1,0.0,0.0,0.0,False,79.99
9ND8C4314ZZG,Hardspace: Shipbreaker,Blackbird Interactive,Blackbird Interactive,"Equipped with cutting-edge salvaging tech, carve & slice spaceships to recover valuable materials. Upgrade your gear to take on more lucrative contracts and pay your billion credits debt to LYNX Corp!",Unknown,2022-09-20 16:00:00+00:00,,1,5,1987,5.0,5.0,3.8,0.0,0.0,0.0,False,39.99
9N4PGNQQ7ZFK,Shredders,FoamPunch,FoamPunch,"CONTROLLER REQUIRED TO PLAY

Break into the snowboarding event of the year in the hope of scoring a wildcard entry to an exclusive invitational. To prove you’re up to the challenge, master the art of park riding, buttering, rails and massive kickers and earn your place in the world of snowboarding.",Unknown,2022-03-17 00:00:00+00:00,,1,20,2926,5.0,3.7,3.5,0.0,0.0,0.0,False,20.09
9NKBH79N7HVW,Galactic Civilizations III,Stardock Entertainment,Stardock Entertainment,"Build a civilization that will stand the test of time in the largest space-based strategy game ever! Choose from dozens of unique races and make a name for yourself across the galaxy through diplomacy, espionage, technological advances, and more.",Unknown,2022-02-24 00:00:00+00:00,,0,0,139,0.0,0.0,2.7,0.0,0.0,0.0,False,39.99
9N6J02VPG635,F1® 2021,Electronic Arts,Codemasters,"Every story has a beginning in F1® 2021, the official videogame of the 2021 FIA FORMULA ONE WORLD CHAMPIONSHIP™. Enjoy the stunning new features of F1® 2021, including the thrilling story experience ‘Braking Point’, two-player Career, and get even closer to the grid with ‘Real-Season Start’.",Unknown,2021-07-16 00:00:00+00:00,,0,2,2289,0.0,5.0,3.1,0.0,0.0,0.0,False,0.0
9P7H3MQPMB75,HITMAN 3 - Standard Edition,IO Interactive A/S,IO Interactive A/S,"Death Awaits. Agent 47 returns in HITMAN 3, the dramatic conclusion to the World of Assassination trilogy.

Pre-order to get the following digital content:
- Trinity  Pack ",Unknown,2021-01-20 13:00:00+00:00,,0,0,12,0.0,0.0,4.2,0.0,0.0,0.0,False,0.0
9PP09MJRH2XD,Garden Story,"Rose City Games, Kowloon Nights",Picogram,"Embark on a wholesome adventure to save The Grove! Forage resources, combat the invasive Rot, and restore the community. Relax and enjoy the fruits of your labor in this charming action-RPG starring a grape.",Unknown,2022-07-12 00:00:00+00:00,,0,0,1005,0.0,0.0,3.4,0.0,0.0,0.0,False,19.99
9MW7WD7J3PPK,Potion Craft: Alchemist Simulator,tinyBuild,niceplay games,An alchemist simulator where you brew potions using tools and ingredients.,Unknown,,,3,6,2504,5.0,4.5,3.7,0.0,0.0,0.0,False,19.99
9N1WWRPJ12FK,Chained Echoes,Deck13 Spotlight,Matthias Linda,"Take up your sword, channel your magic or board your Mech. Chained Echoes is a 16-bit SNES style RPG set in a fantasy world where dragons are as common as piloted mechanical suits. ",Unknown,2022-12-08 00:00:00+00:00,,0,2,3890,0.0,5.0,4.3,0.0,0.0,0.0,False,24.99
9P5QNLWDKHPF,Opus Magnum,Zachtronics,Zachtronics,"Opus Magnum is the latest open-ended puzzle game from Zachtronics, the creators of SpaceChem, Infinifactory, and SHENZHEN I/O. Design and build machines that assemble potions, poisons, and more using the alchemical engineer’s most advanced tool: the transmutation engine!",Unknown,2019-06-09 07:00:00+00:00,,0,0,276,0.0,0.0,4.3,0.0,0.0,0.0,False,19.99
9PL36RW9ZTPW,Rubber Bandits,Flashbulb,Flashbulb,Not every heist goes as planned,Unknown,2021-12-02 00:00:00+00:00,,1,6,2366,5.0,4.8,3.8,0.0,0.0,0.0,False,9.99
9NSBX56ZNP7X,Eastward,Chucklefish,Pixpil,"Welcome to the charming world of Eastward - population declining! Journey through a society on the brink of collapse. Discover delightful towns, strange creatures and even stranger people! Wield a trusty frying pan and mystic powers on an adventure into the unknown…",Unknown,2022-12-01 13:00:00+00:00,,5,6,1710,4.2,3.8,4.0,0.0,0.0,0.0,False,12.49
9PK5G9HBH6NH,Disc Room,Devolver Digital,"Kitty Calis, Jan Willem Nijman, Terri Vellmann and Doseone",,Unknown,2022-06-07 00:00:00+00:00,,0,0,599,0.0,0.0,3.5,0.0,0.0,0.0,False,14.99
C1QQ7GM9HLKG,Battlefield 1943™,Electronic Arts,EA Digital Illusions CE AB,"The fight for the Pacific has begun! Pick your path - be it as a rifleman, fighter pilot or tank driver. Play as a lone wolf or with your friends, coordinating to turn the tide of battle. Whatever you choose, you get to enjoy the thrill of a fully featured online shooter with the unique Battlefield gameplay",Unknown,2010-06-14 00:00:00+00:00,,1,7,1390,5.0,5.0,4.2,0.0,0.0,0.0,False,0.0
BQ81KKJMM7ZD,Battlefield: Bad Company,Electronic Arts Inc.,EA Digital Illusions CE AB,"Battlefield: Bad Company follows a wayward band of ordinary soldiers who decide that sometimes the gratitude of a nation just isn’t enough. Featuring a dramatic storyline loaded with a unique attitude, the game delivers the series' trademark sandbox gameplay in a universe where almost everything is destructible. The ever-changing battlefield forces players, their team mates and enemies to react accordingly and use destruction tactically. The game also features the all new, objective based multi…",Unknown,2010-02-18 00:00:00+00:00,,0,0,874,0.0,0.0,4.2,0.0,0.0,0.0,False,0.0
C0JN2J76L7C9,Battlefield Bad Company 2,Electronic Arts,Digital Illusions CE AB,"Battlefield: Bad Company™ 2 brings the award-winning Battlefield gameplay to the forefront of Xbox 360 console with best-in-class vehicular combat and unexpected ""Battlefield moments."" New vehicles like the ATV and a transport helicopter allow for all-new multiplayer tactics on the Battlefield. With the Frostbite-enabled Destruction 2.0 system, you can take down entire buildings and create your own fire points by blasting holes through cover. You can also compete in four-player teams in two squ…",Unknown,2010-03-02 00:00:00+00:00,,2,7,1970,5.0,4.4,4.5,0.0,0.0,0.0,False,0.0
9P87CLMPXSN6,Gungrave G.O.R.E,Prime Matter,Iggymob,,Unknown,2022-11-22 10:00:00+00:00,,1,9,4024,5.0,3.9,2.6,0.0,0.0,0.0,False,29.99
9NBQHM0GM30N,LAPIN,Studio Doodal,Studio Doodal,"LAPIN is a 2D platformer game featuring a group of brave rabbit explorers. Five rabbits used to live under a park, but construction forced them to leave their beloved hole. Players need to help Liebe and her friends to explore the world with precise control. Hop on to the end of the adventure!",Unknown,2022-11-17 00:00:00+00:00,,0,0,673,0.0,0.0,3.4,0.0,0.0,0.0,False,18.99
9P87731ZDLG0,EXAPUNKS,Zachtronics,Zachtronics,"The year is 1997. You used to be a hacker, but now you have the phage. You made a deal: one hack, one dose. There’s nothing left to lose… except your life.",Unknown,2022-08-25 00:00:00+00:00,,0,0,108,0.0,0.0,2.9,0.0,0.0,0.0,False,19.99
9N17CM38WNN8,Coffee Talk,Chorus Worldwide Games,Toge Productions,"Coffee Talk is a coffee brewing and heart-to-heart talking simulator about listening to fantasy-inspired modern peoples’ problems, and helping them by serving up a warm drink or two.",Unknown,2020-01-31 05:00:00+00:00,,0,5,6093,0.0,5.0,4.1,0.0,0.0,0.0,False,13.99
9NFM39PSFXJD,Townscaper,Raw Fury,Oskar Stålberg,"Instant town building toy. Place housing blocks and watch them transform, piece by piece, into idyllic ocean-side towns, pastoral gardens, or sweeping cities on the sea.",Unknown,2021-11-30 23:00:00+00:00,,1,1,2143,4.0,4.0,4.3,0.0,0.0,0.0,False,4.99
9PLF2RS7JRZL,SIGNALIS,Humble Games,rose-engine,"A classic survival horror experience set in a dystopian future where humanity has uncovered a dark secret. Unravel a cosmic mystery, escape terrifying creatures, and scavenge an off-world government facility as Elster, a technician Replika searching for her lost dreams.",Unknown,2022-10-27 14:00:00+00:00,,6,34,5075,5.0,4.9,4.6,0.0,0.0,0.0,False,19.99
9MZVSHQZ666K,Kill It With Fire,tinyBuild,Casey Donnellan Games LLC,Kill It With Fire is a first-person action game about hunting spiders and causing collateral damage.,Unknown,2021-03-04 18:00:00+00:00,,2,10,2918,5.0,4.6,3.8,0.0,0.0,0.0,False,14.99
9N1KQPLTR7S5,Solasta: Crown of the Magister,Tactical Adventures,Tactical Adventures,"Roll for initiative, take attacks of opportunity, manage player location and the verticality of the battle field in this upcoming Turn-Based Tactical RPG based on the SRD 5.1 Ruleset. In Solasta, you make the choices, dice decide your destiny.",Unknown,2021-05-27 17:00:00+00:00,,0,1,3219,0.0,4.0,3.7,0.0,0.0,0.0,False,34.49
9NCBTKXHFF8K,The Legend of Tianding,Neon Doctrine,Creative Games Computer Graphics Corporation and Neon Doctrine,"The Legend of Tianding is a sidescrolling action game about Liao Tianding, the legendary Taiwanese Folk Hero. Explore the dazzling streets of Colonial Japanese Taiwan in the early 20th century.",Unknown,2022-11-01 00:00:00+00:00,,0,0,1582,0.0,0.0,3.8,0.0,0.0,0.0,False,19.99
9PC12991NZ5N,Eville,"Versus Evil, LLC.",VestGames,"In this multiplayer social deduction game you can live out your evil side and commit stealthy murders. As a villager, you must unmask the conspirators before you get an axe to your face! No matter what: you will need your social skills to stay alive!",Unknown,2022-10-11 08:00:00+00:00,,0,0,919,0.0,0.0,2.7,0.0,0.0,0.0,False,14.99
9P3RX0V3HW8H,OVERWHELM,Alliance Digital Media,Randomnine,,Unknown,2022-07-14 00:00:00+00:00,,0,0,186,0.0,0.0,3.1,0.0,0.0,0.0,False,9.99
9MTCRVZQN3GV,Trek to Yomi,Devolver Digital,Flying Wild Hog,,Unknown,2022-05-05 13:00:00+00:00,,2,2,4383,3.5,3.5,3.8,0.0,0.0,0.0,False,19.99
9N0T8V0R7MBC,Turnip Boy Commits Tax Evasion,Graffiti Games,Snoozy Kazoo,"Play as an adorable, yet trouble-making turnip. Avoid paying taxes, solve plantastic puzzles, and take on massive beasts in a journey to tear down a corrupt vegetable government!",Unknown,2022-04-19 00:00:00+00:00,,0,0,2927,0.0,0.0,4.3,0.0,0.0,0.0,False,14.99
9P5ZDVMCJMFD,Despot's Game,tinyBuild,Konfa Games,"Roguelike, auto-battler, deep progression, gratuitous violence, pretzels!",Unknown,2022-09-29 16:00:00+00:00,,0,0,766,0.0,0.0,3.6,0.0,0.0,0.0,False,19.99
9P77VD8MGJX8,Moonscars,Humble Games,Black Mermaid,"Push the limits of your combat skills, and master new abilities to progress through an unforgiving nonlinear 2D world. Face off against the relentless darkness that seeks to destroy you. In Moonscars, every death is a lesson learnt—and as you overcome each challenge, new truths will be revealed.",Unknown,2022-09-27 16:00:00+00:00,,0,0,1871,0.0,0.0,3.4,0.0,0.0,0.0,False,19.99
9P4R2M0NRWNK,Beacon Pines,Fellow Traveller,Hiding Spot,"Beacon Pines is a cute and creepy adventure game. Sneak out late, make new friends, uncover hidden truths, and collect words that will change the course of fate!",Unknown,2022-09-22 15:00:00+00:00,,4,4,3280,5.0,5.0,4.6,0.0,0.0,0.0,False,5.99
9NF0SNBQWN63,Last Call BBS,Zachtronics,Zachtronics,"Boot up your Z5 Powerlance and dial into Last Call BBS, the last game from Zachtronics! The Barkeep’s loaded up his retro computer with a full set of puzzle games for you to download and play. No need to worry about copy protection, they’re all fully cracked and ready to enjoy!",Unknown,2022-07-05 00:00:00+00:00,,0,0,258,0.0,0.0,3.3,0.0,0.0,0.0,False,19.99
9MZRSLLWKWDV,Prodeus,Humble Games, Bounding Box Software Inc.,"Prodeus is a first-person shooter of old, re-imagined using modern rendering techniques and technology. Experience the quality you’d expect from a modern AAA game, designed with retro aesthetics and gameplay that invoke the tech-imposed limits of older hardware.",Unknown,2021-06-24 00:00:00+00:00,,0,3,4384,0.0,5.0,4.7,0.0,0.0,0.0,False,24.99
C083G6BGJ334,OUTRIDERS,Square Enix Ltd,People Can Fly,"Square Enix and People Can Fly present OUTRIDERS; a 1-3 player, drop-in-drop-out co-op shooter set in an original, dark and desperate sci-fi universe.",Unknown,2021-04-01 00:00:00+00:00,,4,23,19345,4.2,4.1,2.9,0.0,0.0,0.0,False,7.99
9N4RSG99KV1X,Sid Meier's Civilization VI,2K,"Firaxis Games / Aspyr Media, Inc.","Originally created by legendary game designer Sid Meier, Civilization is a turn-based strategy game in which you attempt to build an empire to stand the test of time. Explore a new land, research technology, conquer your enemies, and go head-to-head with history’s most renowned leaders as you attempt to build the greatest civilization the world has ever known.",Unknown,2019-11-22 05:00:00+00:00,,6,22,5497,3.7,3.5,2.9,0.0,0.0,0.0,False,5.99
9NLX3GWW0HF1,Fuga: Melodies of Steel,CyberConnect2,CyberConnect2,"""We have to fight! If we don't, everyone we love will be taken away!""

One fateful night, a peaceful village is thrown into the flames of war. Determined to save their families, a group of children boards a giant tank and begins an offensive charge!

Fuga: Melodies of Steel is an RPG where you place children, each with their own unique characteristics and skills, at different gun turrets in a tank to fight against the enemy.

Living inside the tank, the children show emotion and gain affinity amongst each other. Manage these both to change the outcome of their journey!",Unknown,2021-07-29 01:00:00+00:00,,1,1,1115,5.0,5.0,4.1,0.0,0.0,0.0,False,39.99
9MXF0F1L4P8H,Metal: Hellsinger - Complete Edition,Funcom,Funcom,"Dig your claws into the complete Metal: Hellsinger experience with the base game and all DLCs, containing more original and licensed music, new weapons, and new outfits.",Unknown,2023-12-07 09:00:00+00:00,,0,1,30,0.0,5.0,4.8,0.0,0.0,0.0,False,49.99
9MXZSGCPVN2L,Amazing Cultivation Simulator,Gamera Games,GSQ Games,"Rise up in a search for immortality in this strategy sim and management game based on Chinese mythology. Rebuild your sect and train new disciples through the path of cultivation. Research magic and gather mystical artifacts, face ancient dangers and other sects in your path to spiritual ascension.",Unknown,2022-09-14 15:00:00+00:00,,0,0,256,0.0,0.0,3.3,0.0,0.0,0.0,False,24.99
9NP1G0T8JDMR,DC League of Super-Pets: The Adventures of Krypto and Ace,Outright Games Ltd.,PHL Collective,"Suit up as super-dogs Krypto and Ace to uncover Lex Luthor’s plot to pet-nap Metropolis’ strays. Soar through the skies, unleash your special abilities and protect the streets of Metropolis from Lex’s plans and bring the evil LexBots to heel.",Unknown,2022-07-15 04:00:00+00:00,,0,0,950,0.0,0.0,2.3,0.0,0.0,0.0,False,0.0
9MZGGWHPKQ4C,Tainted Grail: Conquest,Awaken Realms Digital,Awaken Realms Digital,"A unique, infinitely replayable, story-driven hybrid between a deck-building Roguelike and an RPG game. Explore the ever-changing maps, fight with deadly enemies, and learn what happened to the cursed island of Avalon.",Unknown,2021-09-23 00:00:00+00:00,,3,5,1997,4.7,3.8,3.9,0.0,0.0,0.0,False,7.99
9PN9WG83X4XF,Aragami 2,Lince Works,Lince Works,"Aragami 2 is a third person stealth game where you play as an assassin with the power to control the shadows. You are one of the last elite warriors of your kin, the Aragami. Victims of a supernatural affliction which corrodes the body and devours the mind, the Aragami control Shadow Essence - a mystical power which grants the ability to control the shadows. With this power the Aragami carry out their tasks and quests - assignments made all along the valley to ensure the subsistence of the village and to free the Aragami enslaved by the invader armies.
",Unknown,2021-09-17 00:00:00+00:00,,2,3,5820,3.0,3.7,3.6,0.0,0.0,0.0,False,7.99
9P19V385GM8T,Blue Fire,Graffiti Games,ROBI Studios,"A Dark World Awaits - Travel through the perished world of Penumbra to explore unique areas filled with diverse enemies, sharp 3D platforming challenges, quests, collectibles, and more.
",Unknown,2021-07-09 00:00:00+00:00,,0,1,919,0.0,3.0,3.8,0.0,0.0,0.0,False,19.99
9PF7Z089SJ6N,Inertial Drift,PQube Limited,Level 91 Entertainment,"Forget everything you know about drifting. Set in a 90's retro future, Inertial Drift is an Arcade Racer with a devastatingly unique handling model and unbelievably satisfying twin-stick drift mechanics. Inertial Drift offers a whole new level of accessibility and challenge to the arcade racing genre - for a driving experience genuinely unlike anything you've played before",Unknown,2020-09-30 04:00:00+00:00,,0,0,943,0.0,0.0,3.6,0.0,0.0,0.0,False,19.99
9N1NBJNDD08J,Commandos 3 - HD Remaster,Kalypso Media Group GmbH,Raylight Games,"Fall in, soldier! Commandos 3 - HD Remaster sends you to the relentless and unforgiving battlefields of Europe. ",Unknown,2022-08-30 00:00:00+00:00,,0,0,968,0.0,0.0,3.0,0.0,0.0,0.0,False,29.99
9NLLP82XVSKH,Tinykin,tinyBuild,Splashteam,Catch hundreds of tinykin and use their powers to bring Milo back to his home planet!,Unknown,2022-08-30 16:00:00+00:00,,1,1,4340,4.0,4.0,4.8,0.0,0.0,0.0,False,24.99
9PCCFDH6LMQJ,Nuclear Throne,Vlambeer,Vlambeer,"Can you reach the Nuclear Throne?
",Unknown,2021-09-09 00:00:00+00:00,,1,2,661,5.0,5.0,3.7,0.0,0.0,0.0,False,11.99
9NPPK20VCTGM,Surgeon Simulator 2,Bossa Studios,Bossa Studios,It’s time to ‘scrub in’ in this physics-based surgery. Unearth the mysteries of the Bossa Labs Medical Facility and save Bob’s life.,Unknown,2021-09-02 16:00:00+00:00,,8,15,15818,1.8,1.5,3.5,0.0,0.0,0.0,False,3.99
9NQGN8TGNT8P,DEATH STRANDING DIRECTOR'S CUT,505 Games,KOJIMA PRODUCTIONS,"From legendary game creator Hideo Kojima comes a genre-defying experience, now expanded in this definitive DIRECTOR’S CUT. As Sam Bridges, your mission is to deliver hope to humanity by connecting the last survivors of a decimated America. Can you reunite the shattered world, one step at a time?",Unknown,2024-11-07 11:00:00+00:00,,47,138,9236,3.8,4.0,4.6,0.0,0.0,0.0,False,15.99
9PH1Q5TKPQCQ,Midnight Fight Express,Humble Games,Jacob Dzwinel,A former member of the criminal underworld is lured back into “the life” by a mysterious drone claiming they have until sunrise to prevent a citywide criminal takeover together. ,Unknown,2022-08-23 16:00:00+00:00,,1,4,4060,5.0,5.0,3.6,0.0,0.0,0.0,False,19.99
9NGGB0GZPB9D,Total War: Warhammer III,SEGA,,"The cataclysmic conclusion to the Total War: WARHAMMER trilogy is coming. Rally your forces and step into the Realm of Chaos, a dimension of mind-bending horror where the very fate of the world will be decided. Will you conquer your Daemons… or command them?
",Unknown,2022-02-17 15:00:00+00:00,,0,4,4077,0.0,3.0,2.9,0.0,0.0,0.0,False,59.99
9P934697Z4W4,Edge of Eternity,Dear Villagers,Midgar Studio,"Wage epic turn-based battles as you follow Daryon and Selene on their quest to find a cure to the all-consuming Corrosion in this grand tale of hope and sacrifice, created by a small team of passionate JRPG lovers.",Unknown,2022-02-10 14:00:00+00:00,,1,3,2109,2.0,3.3,3.2,0.0,0.0,0.0,False,29.99
9NSG9H451FK3,Expeditions: Rome,THQ Nordic,Logic Artists,"Determine the destiny of Rome as you conquer foreign lands and navigate political intrigue in this turn-based RPG. Directly fight with your party of Praetorians, guide your legion to victory, and choose your own path in a story where every decision matters. How will you shape the future of Rome?",Unknown,2022-08-11 00:00:00+00:00,,0,0,511,0.0,0.0,4.0,0.0,0.0,0.0,False,44.99
9PCW1SMN9RGG,Two Point Campus,SEGA Europe Ltd,Two Point Studios,"Build the university of your dreams with Two Point Campus, the follow up management sim with a twist from the creators of Two Point Hospital.  Get to know your students, explore their personalities and fulfill their wants and needs.  Craft buildings, choose courses, hire the best staff and build an academic institution to stand the test of time. ",Unknown,2022-08-09 14:00:00+00:00,,2,3,2346,4.5,4.7,3.6,0.0,0.0,0.0,False,7.49
9NB7FZ2GV5N1,Dreamscaper,indie.io,Afterburner Studios,"By night, delve deep into your subconscious and discover powerful artifacts to conquer your nightmares. By day, explore the city of Redhaven and build relationships to unlock the power of your dreams. DREAM. DIE. WAKE. REPEAT.",Unknown,2022-02-03 00:00:00+00:00,,0,1,1242,0.0,5.0,3.8,0.0,0.0,0.0,False,24.99
9N4VKP9F0S68,The Vale: Shadow of the Crown,Falling Squirrel Inc.,Falling Squirrel Inc.,"CLOSE YOUR EYES. BECOME A WARRIOR:
Feel the enemy’s low, rasping breath;  A companion’s whispered warning;  Footsteps on swampy ground; The swish of mail armor; The crack of steel on wooden shield.",Unknown,2021-08-19 12:00:00+00:00,,0,2,1996,0.0,5.0,3.3,0.0,0.0,0.0,False,19.99
9NVN8NSXDK41,PAW Patrol The Movie: Adventure City Calls,Outright Games Ltd.,Drakhar Studio,"Big city, bigger adventure! The PAW Patrol must save Adventure City from Mayor Humdinger’s selfish scheming - and they need YOU on Team PAWsome! Be the pups – including Chase, Skye, and streetwise Liberty – and use next-level gadgets to save the day, in this fun-for-all 3D platformer for one or two players.",Unknown,2021-08-13 04:00:00+00:00,,0,0,853,0.0,0.0,2.5,0.0,0.0,0.0,False,39.99
9PM85QK6C13H,Spelunky 2,Mossmouth,BlitWorks,"Spelunky 2 builds upon the unique, randomized challenges that made the original a roguelike classic, offering a huge adventure designed to satisfy players old and new.",Unknown,2022-01-13 00:00:00+00:00,,0,1,1763,0.0,4.0,3.7,0.0,0.0,0.0,False,19.99
9NJG36MFVR1L,Exo One,Future Friends Games & Exbleative,Exbleative,"A strange signal... an alien craft... Exo One is an interplanetary, gravity-defying journey through space and time.",Unknown,2021-11-18 15:00:00+00:00,,0,2,5077,0.0,5.0,4.2,0.0,0.0,0.0,False,16.99
9PGRS6WW78MB,Adios,Mischief,Mischief,"A pig farmer decides he no longer wants to dispose of bodies for the mob. What follows is a discussion between you, and the hitman who will have to kill you if he can't convince you to stay.",Unknown,2021-03-17 05:00:00+00:00,,3,4,1195,3.3,2.8,3.2,0.0,0.0,0.0,False,17.99
9P544PGZXC0P,DJMAX RESPECT V,Neowiz,Neowiz / Rocky Studio,"DJMAX RESPECT V is the latest installment from the creators of the critically acclaimed rhythm game franchise ‘DJMAX.’ Experience tracks from popular artists such as Marshmello, Porter Robinson, and Yukika, exclusive Full HD Music Videos, online multiplayer, new game modes, and more!",Unknown,2022-07-07 00:00:00+00:00,,0,4,1789,0.0,4.2,3.3,0.0,0.0,0.0,False,49.99
9N6PB00DXQ7H,Olija,Devolver Digital,Skeleton Crew Studio,,Unknown,2021-01-28 14:00:00+00:00,,0,0,530,0.0,0.0,4.0,0.0,0.0,0.0,False,14.99
9NN7NF8N5Q5C,Empire of Sin,Paradox Interactive,Romero Games,Empire of Sin is a new strategy game brought to you by Romero Games and Paradox Interactive that puts you at the heart of the ruthless criminal underworld of 1920s Prohibition-era Chicago.,Unknown,2020-12-01 17:00:00+00:00,,1,3,1790,5.0,3.3,2.9,0.0,0.0,0.0,False,39.99
9P69BDSC7QBG,Hoa,"PM-Studios, Inc.",,,Unknown,2021-08-24 13:00:00+00:00,,0,3,1544,0.0,3.3,4.2,0.0,0.0,0.0,False,14.99
9PC2BJDXR2LK,Mortal Shell: Enhanced Edition,Playstack,Cold Symmetry,"Mortal Shell is a deep action-RPG that tests your sanity and resilience in a shattered world. Your adversaries spare no mercy, with survival demanding superior awareness, precision, and instincts. Possess lost warriors, track down hidden sanctums of the devout, and face formidable foes.",Unknown,2020-08-18 07:00:00+00:00,,4,51,6451,3.2,3.5,3.5,0.0,0.0,0.0,False,29.99
9PJDSPZKQD6W,Total War: THREE KINGDOMS,SEGA Europe Ltd,Creative Assembly ,,Unknown,2022-06-21 14:00:00+00:00,,0,2,642,0.0,2.5,3.7,0.0,0.0,0.0,False,59.99
9NN1Z8LHMFBV,Chorus,Deep Silver,Fishlabs,"She was once the Circle’s deadliest warrior – now she’s their most wanted fugitive. As Nara and her starfighter, Forsaken, journey across the galaxy to unite resistance forces against the Circle and free the universe from oppression. 

A JOURNEY OF REDEMPTION – Play as Nara and her sentient AI companion and starfighter, Forsaken on her quest to face her haunted past and destroy the cult that created her. 

VENTURE BEYOND THE VOID –  Experience fast-paced, frenetic action that evolves the spirit of classic space shooter and engage in exhilarating zero-g dogfights, from epic cosmic vistas, to tight crystalline corridors. 

ONE PILOT, ONE SHIP, ONE LIVING WEAPON – Attain powerful and distinct weapons and combat upgrades. Master your ship’s unique drift mechanic and deadly mind-bending abilities, including extra-sensory perception, teleportation and telekinesis, to overcome massive hordes of enemies and take down titanic battleships. ",Unknown,2021-12-03 05:00:00+00:00,,4,20,3934,4.0,4.3,4.0,0.0,0.0,0.0,False,3.74
9PFT1PR924WB,Serious Sam 4,Devolver Digital,Croteam,"Serious Sam 4 reignites the classic FPS series in a high-powered prequel loaded with an explosive arsenal, intergalactic carnage, and perfectly timed one-liners.",Unknown,2021-12-07 00:00:00+00:00,,0,1,781,0.0,5.0,3.3,0.0,0.0,0.0,False,39.99
